,url,base,title,description,sku,color_valuecolor_value,price,color
713,tienda1boys-printed-heathered-jersey-t-shirt-heathered-gray.html,Boys' Printed Heathered Jersey T-Shirt Heathered Gray,Description & Composition,"
                            The multicolored screen print on this boys' printed heathered jersey T-shirt will add an original touch to an everyday outfit. Made from stretch fabric, it offers all-day comfort. 
",H20BTI4479TS, ,€32.00,
714,tienda1boys-city-print-fleece-sweatshirt-heathered-gray.html,Boys' City Print Fleece Sweatshirt Heathered Gray,Description & Composition,"
                            This original boys' city print fleece sweatshirt features a print inspired by the biggest cities in the world. This straight-cut garment has a rib knit trim for even more comfort.
",H20BTI4467SW, ,€40.00,
715,tienda1boys-silkscreened-t-shirt-milk-white.html,Boys' Silkscreened T-shirt milk white,Description & Composition,"
                            This boys' T-shirt turns heads with a colorful silkscreen print inspired by urban landscapes of New York City. Composed of soft jersey, it features a straight cut.
",H20BTI4340TE, ,€0.00,
716,tienda1boy-sweatshirt-in-fleece.html,Boy sweatshirt in fleece,Description & Composition,"
                            ",P20BTI4639SW, ,€46.00,
717,tienda1girls-floral-ballerina-flats-silver.html,Girls' Floral Ballerina Flats Silver,Description & Composition,"
                            These Isadora girls' floral ballerina flats are made of an elegant iridescent leather. Comfortable and non-slip, they feature a delicate leather flower stitched to the side.
",H20EFISADORA, ,€62.00,
718,tienda1mary-janes-shoes-in-lame-leather.html,Mary-Janes shoes in lamé leather,Description & Composition,"
                            ",H20EFELLA, ,€52.00,
719,tienda1mary-jane-shoes-for-girls.html,Mary-Jane shoes for girls,Description & Composition,"
                            ",H20EFBETI, ,€52.00,
720,tienda1toddler-s-frist-walking-shoes.html,Toddler's  frist walking shoes,Description & Composition,"
                            ",H20LITJOYAU, ,€0.00,
721,tienda1girls-boots-taupe.html,Girls' Boots taupe,Description & Composition,"
                            These tall Wild boots are ideal for keeping little feet warm. They are made from split suede and feature a comfortable shearling lining. The flat sole is very comfortable to walk in.
",H20EFWILD, ,€110.00,
722,tienda1slip-on-cerise-shoes.html,Slip-on Cerise shoes,Description & Composition,"
                            ",H20EFSLIPON, ,€60.00,
723,tienda1girls-leather-cowboy-boots-slate-gray.html,Girls' Leather Cowboy Boots Slate Gray,Description & Composition,"
                            These Phénix girls' leather cowboy boots keep feet warm thanks to the fur at the top of the boot. They feature the iconic Bonpoint cherry embroidered on the upper.
",H20EFPHENIX, ,€68.00,
724,tienda1girls-leather-biker-boots-black.html,Girls' Leather Biker Boots black,Description & Composition,"
                            These Moto girls' boots feature the Bonpoint cherry motif embossed on the strap. They have a zipper fastening and a notched sole.
",H20EFMOTO, ,€74.00,
725,tienda1koala-ballerinas-for-girls.html,Koala ballerinas for girls,Description & Composition,"
                            ",H20EFKOALA, ,€54.00,
726,tienda1girls-patent-leather-shoes-black.html,Girls' Patent Leather Shoes Black,Description & Composition,"
                            These heeled Edna girls' patent leather shoes stand out thanks to their delicate patent strap. They feature a contrasting leather lining, also found on the sole and underneath the strap.
",H20EFEDNA, ,€60.00,
727,tienda1mathis-booties-in-black-leather-for-boys.html,Mathis booties in black leather for boys,Description & Composition,"
                            ",H20EFMATHIS, ,€66.00,
728,tienda1printed-leather-sneakers-natural-white.html,Printed Leather Sneakers natural white,Description & Composition,"
                            These Jump sneakers feature a trendy print. The two Velcro strips make it easy to adjust the fit and keep them snugly on your child's feet.
",H20EFJUMPS, ,€70.00,
729,tienda1boots-chelsea-en-cuir-gris-ardoise.html,Boots Chelsea en cuir gris ardoise,Description & Composition,"
                            Indispensables au quotidien, ces boots Chelsea au bout fleuri sont confectionnées en cuir de bovin. Montées sur une semelle crantée, elles se parent de microperforations.
",H20EFCHELSEA, ,€66.00,
730,tienda1girl-s-suede-boots-pink.html,Girl's Suede Boots Pink,Description & Composition,"
                            ",H20EFCANDY, ,€68.00,
731,tienda1supple-powder-pink-baby-shoes.html,Supple powder pink baby shoes,Description & Composition,"
                            ",H20EFBBDOUX, ,€38.00,
732,tienda1fur-lined-slippers-with-cherry-faded-pink.html,Fur-Lined Slippers with Cherry faded pink,Description & Composition,"
                            These all-leather Atlas slippers promise comfort with their soft shearling lining. An iridescent Bonpoint cherry motif adorns the shaft.
",H20EFATLAS, ,€0.00,
733,tienda1supple-koala-shoes-for-babies.html,Supple Koala shoes for babies,Description & Composition,"
                            ",H20EFBBKOALA, ,€44.00,
734,tienda1laced-suede-shoes-blush-pink.html,Laced Suede Shoes blush pink,Description & Composition,"
                            These comfortable and elegant Joyau baby shoes are made of cowhide suede. They stand out thanks to their contrasting wool laces. They also come with a pair of tone-on-tone laces.
",H20LITJOYAU, ,€0.00,
735,tienda1baby-dress-with-ruffled-bib-pearl.html,Baby dress with ruffled bib pearl,Description & Composition,"
                            The Maelia baby dress with ruffled bib is a classic House design. This new version comes in an exclusive Liberty material in soft colors. The refined cut features a bib with pleats and an asymmetric ruffle.

",H20MAELIA2, ,€0.00,
736,tienda1baby-asymmetric-printed-blouse-natural-white.html,Baby Asymmetric Printed Blouse Natural White,Description & Composition,"
                            The Perlini baby asymmetric printed blouse is made of lightweight, comfortable poplin material. Refined flat pleats set off the asymmetric fastening and crew neck. The cuffs are fitted.
",H20PERLINI1, ,€0.00,
737,tienda1girls-short-skirt-black.html,Girls' short skirt black,Description & Composition,"
                            ",H20PAOLINA1, ,€48.00,
738,tienda1baby-double-breasted-shirt-storm-blue.html,Baby Double-Breasted Shirt Storm Blue,Description & Composition,"
                            This long-sleeved Pilou baby double-breasted shirt features a very contemporary waffle effect. It has a loose, straight cut and is distinguished by its small pointed collar.
",H20PILOU1, ,€38.00,
739,tienda1baby-corduroy-bloomers-ocean-black.html,Baby corduroy bloomers Ocean black,Description & Composition,"
                            ",H20PACHA2, ,€34.00,
740,tienda1baby-corduroy-snowsuit-alabaster-white.html,Baby Corduroy Snowsuit Alabaster White,Description & Composition,"
                            This Neige baby corduroy snowsuit features a side zip fastening and is very practical for babies from 1 to 12 months of age.
",H20NEIGE, ,€95.00,
741,tienda1girls-mock-turtleneck-sweater-navy.html,Girls' mock turtleneck sweater navy,Description & Composition,"
                            This girls' mock turtleneck sweater is made from cashmere and is a timeless Bonpoint piece. Its turtleneck and wide ribbing offer elegant protection from the cold. 

",H20BDA3886PU, ,€108.00,
742,tienda1baby-twill-pants-almond.html,Baby twill pants almond,Description & Composition,"
                            ",H20DECIBEL1, ,€0.00,
743,tienda1baby-sleeping-bag-in-patchwork.html,Baby sleeping bag in patchwork,Description,,, ,€54.00,
744,tienda1baby-corduroy-coat-powdered-rose.html,Baby Corduroy Coat powdered rose,Description & Composition,"
                            Keep baby nice and warm in cold weather with this Misha corduroy coat with quilted interior. This iconic Bonpoint garment features a wide hood and a pretty printed lining.
",H20MISHA2, ,€70.00,
745,tienda1maisie-girls-faux-fur-checked-coat-prussian-blue.html,Maisie Girls' Faux-Fur Checked Coat Prussian Blue,Description & Composition,"
                            The Maisie girls' faux-fur checked coat offers guaranteed warmth with its faux fur, fold down collar and gorgeous length. It is the perfect choice in cold weather and has a soft quilted lining. 
",H20MAISIE, ,€112.00,
746,tienda1velvet-puffer-jacket-for-girls-navy-blue.html,Velvet puffer jacket for girls navy blue,Description & Composition,"
                            ",H20JERSEY, ,€86.00,
747,tienda1girls-cherry-print-blouse-navy.html,Girls' Cherry Print Blouse Navy,Description & Composition,"
                            The Paige girls' cherry print blouse features raglan sleeves and a crew neck framed with delicate gathers. This flowing, airy crepe piece is covered with the iconic Bonpoint cherry print.
",H20PAIGE3, ,€0.00,
748,tienda1baby-openwork-cardigan-red.html,Baby Openwork Cardigan Red,Description & Composition,"
                            This baby openwork cardigan is decorated with iconic Bonpoint cherries in an open knit. A classic cashmere garment, it makes a perfect gift for a new baby. 

",H20BDA2312CA, ,€64.00,
749,tienda1girls-peter-pan-collar-blouse-milk-white.html,Girls' Peter Pan Collar Blouse Milk White,Description & Composition,"
                            The Passion girls' peter pan collar blouse is made of lightweight poplin. It stands out from the crowd thanks to its pretty peter pan collar with piqué pleats, and features lace trim on the collar and sleeve cuffs.
",H20PASSION, ,€46.00,
750,tienda1baby-embroidered-printed-blouse-milk-white.html,Baby Embroidered Printed Blouse Milk White,Description & Composition,"
                            The Jojoba baby embroidered printed blouse is made from lightweight poplin and is a must-have Bonpoint garment. The floral print, embroidery and ruffle collar offer emblematic refinement. 
",H20JOJOBA2, ,€0.00,
751,tienda1moufles-4.html,Organic cotton mittens milk white,Description & Composition,"
                            These elegant organic cotton mittens are delicate and soft. This plain accessory has a fine tie that makes a perfect fit for baby's wrist.                        ",PEBIOMOUFLES,,€25.00,
752,tienda1catalog/product/view/id/166211/s/face-lotion/,Face Lotion,Description,,,,€66.00,
753,tienda1face-serum.html,Face Serum,Description,,,,€80.00,
